RequestTransferBudgetId,FromProductId,FromGLHeadId,ToProductId,ToGLHeadId,Amount,Remarks,StatusId,CreatedBy,CreatedDate,SendToFLMDate
3693,152,14,152,7,200000.0,,1,5618,2023-11-15 12:30:31.620,
3694,3,13,3,8,200000.0,,1,3322,2023-11-15 19:21:30.280,
3695,49,7,49,3,100000.0,,1,1912,2023-11-16 09:55:33.010,
3696,49,7,49,3,200000.0,,1,1912,2023-11-16 09:56:39.513,
3697,181,9,181,7,200000.0,,1,3900,2023-11-16 11:15:27.850,
3698,178,14,178,3,135000.0,,1,5660,2023-11-16 11:38:29.117,
3699,2,10,2,3,213000.0,,1,5660,2023-11-16 11:52:22.040,
3700,153,14,153,8,500000.0,,1,7413,2023-11-16 12:41:47.690,
3701,153,14,153,8,500000.0,,1,7413,2023-11-16 12:43:05.453,
3702,156,10,156,3,185000.0,,1,8617,2023-11-16 12:58:53.333,
3703,157,14,157,3,200000.0,Please Process,1,8802,2023-11-16 13:57:38.030,
3704,11,14,11,7,350000.0,,1,4144,2023-11-16 15:42:51.313,
3705,163,3,163,13,100000.0,,1,4144,2023-11-16 16:19:28.190,
3706,64,234,64,8,120000.0,,1,2887,2023-11-16 16:33:49.867,
3707,64,4,64,8,70000.0,,1,2887,2023-11-16 16:34:12.243,
3708,11,13,11,10,200000.0,,1,3322,2023-11-16 18:28:13.860,
3709,38,13,38,10,114718.0,,1,7130,2023-11-16 18:29:33.120,
3710,38,7,38,10,68758.0,,1,7130,2023-11-16 18:30:06.507,
3711,9,7,9,10,65000.0,,1,7130,2023-11-16 18:32:20.547,
3712,53,14,53,10,40000.0,,1,7130,2023-11-16 18:32:36.207,
3713,22,14,22,7,700000.0,,1,3322,2023-11-16 19:10:50.177,
3714,22,14,22,8,300000.0,,1,3322,2023-11-16 19:13:32.247,
3715,50,5,50,14,2000.0,,1,5660,2023-11-17 11:09:26.810,
3716,9,7,53,13,36000.0,,1,7363,2023-11-17 12:43:12.307,
3717,16,10,16,7,800000.0,,1,546,2023-11-17 16:06:04.640,
3718,51,10,51,7,400000.0,,1,546,2023-11-17 16:07:24.393,
3719,28,10,28,13,300000.0,,1,5618,2023-11-17 16:36:18.810,
3720,28,10,28,13,300000.0,,1,5618,2023-11-17 16:36:24.503,
3721,103,234,215,234,33181.0,,1,7308,2023-11-17 16:41:46.337,
3722,20,234,215,234,77795.0,,1,7308,2023-11-17 16:42:07.370,
3723,143,234,215,234,26590.0,,1,7308,2023-11-17 16:42:32.797,
3724,52,234,215,234,4745.0,,1,3358,2023-11-17 16:43:35.503,
3725,162,234,215,234,23000.0,,1,3358,2023-11-17 16:43:51.977,
3726,11,234,215,234,75375.0,,1,4144,2023-11-17 16:45:20.087,
3727,163,234,215,234,43300.0,,1,4144,2023-11-17 16:45:53.150,
3728,29,234,215,234,156945.0,,1,4144,2023-11-17 16:47:15.910,
3729,215,234,215,7,577595.0,,1,4144,2023-11-17 16:59:29.497,
3730,128,8,128,13,36037.0,,1,7130,2023-11-17 17:40:06.427,
3731,53,10,53,13,36000.0,,1,7363,2023-11-17 17:50:08.340,
3732,115,14,115,9,50000.0,,1,7363,2023-11-17 17:58:47.743,
3733,171,2,171,9,80000.0,,1,7363,2023-11-17 17:59:14.327,
3734,176,14,176,9,50000.0,,1,7363,2023-11-17 18:01:35.393,
3735,53,14,53,9,80000.0,,1,7363,2023-11-17 18:05:32.813,
3736,65,1,65,7,50000.0,budget movement request due to negative balance,1,1196,2023-11-17 18:22:28.553,
3737,158,10,158,9,200000.0,,1,3322,2023-11-17 18:50:08.187,
3738,65,1,65,7,40000.0,budget movement request due to negative balance,1,1196,2023-11-20 01:45:56.777,
3739,158,2,65,7,352000.0,budget movement request due to negative balance,1,1196,2023-11-20 01:47:21.750,
3740,22,10,22,7,200000.0,,1,3322,2023-11-20 17:20:24.593,
3741,64,10,64,3,55000.0,,1,2887,2023-11-21 00:01:11.270,
3742,92,14,92,9,30000.0,,1,5660,2023-11-21 05:45:31.370,
3743,112,10,112,3,54000.0,,1,5631,2023-11-21 08:24:58.460,
3744,112,10,112,3,360000.0,,1,5631,2023-11-21 08:27:11.413,
3745,112,10,112,3,360000.0,,1,5631,2023-11-21 08:27:34.497,
3746,112,14,112,3,180000.0,,1,5631,2023-11-21 08:36:19.203,
3747,13,2,13,10,400000.0,,1,2755,2023-11-21 10:16:16.970,
3748,41,10,41,7,500000.0,Internal budget transfer,1,8859,2023-11-21 11:05:21.903,
3749,41,14,41,7,200000.0,Internal budget transfer,1,8859,2023-11-21 11:08:04.337,
3750,22,14,22,8,300000.0,,1,3322,2023-11-21 15:10:42.557,
3751,22,14,22,7,300000.0,,1,3322,2023-11-21 15:31:46.997,
3752,22,9,22,7,300000.0,,1,3852,2023-11-21 17:15:37.903,
3753,22,14,22,7,200000.0,,1,3322,2023-11-22 09:13:52.743,
3754,12,14,12,9,500000.0,,1,8803,2023-11-22 09:37:03.487,
3755,12,14,12,13,500000.0,,1,8803,2023-11-22 09:38:09.417,
3756,55,14,55,9,500000.0,,1,8803,2023-11-22 09:39:23.397,
3757,102,10,102,7,1800000.0,,1,3852,2023-11-22 12:32:03.190,
3758,102,14,102,7,1000000.0,,1,3852,2023-11-22 12:32:35.930,
3759,92,14,92,7,12000.0,,1,5660,2023-11-22 14:16:03.253,
3760,142,194,61,194,1102000.0,,1,2054,2023-11-22 16:21:52.563,
3761,37,194,61,194,546000.0,,1,2054,2023-11-22 16:23:08.737,
3762,13,194,61,194,466000.0,,1,2054,2023-11-22 16:23:38.830,
3763,15,194,61,194,384000.0,,1,2054,2023-11-22 16:25:18.267,
3764,15,194,61,194,386000.0,,1,2054,2023-11-22 16:26:35.213,
3765,24,14,24,7,1000000.0,,1,7413,2023-11-22 23:31:06.613,
3766,24,14,24,5,50000.0,,1,7413,2023-11-22 23:44:33.053,
3767,153,14,153,5,85000.0,,1,7413,2023-11-22 23:45:31.913,
3768,49,14,49,5,130000.0,,1,7413,2023-11-22 23:46:24.067,
3769,53,14,53,13,100000.0,,1,3322,2023-11-23 10:31:29.593,
3770,53,14,53,13,100000.0,budget transfer interna;,1,7363,2023-11-23 10:40:12.207,
3771,61,194,61,7,2526359.0,,1,3900,2023-11-23 12:13:00.620,
3772,187,194,187,7,57526.0,,1,3900,2023-11-23 12:13:36.683,
3773,181,194,181,7,136208.0,,1,3900,2023-11-23 12:14:04.327,
3774,180,194,180,7,54101.0,,1,3900,2023-11-23 12:14:34.197,
3775,183,194,183,7,83683.0,,1,3900,2023-11-23 12:14:53.903,
3776,41,14,41,13,20000.0,,1,8620,2023-11-23 12:24:23.783,
3777,49,7,49,9,100000.0,,1,1912,2023-11-23 14:14:58.047,
3778,92,9,92,7,5000.0,,1,5660,2023-11-23 15:57:25.357,
3779,113,10,113,13,40000.0,,1,8620,2023-11-23 16:46:31.817,
3780,113,8,113,13,40000.0,,1,8620,2023-11-23 16:47:24.110,
3781,113,3,113,13,170000.0,,1,8620,2023-11-23 17:04:04.083,
3782,22,14,22,7,600000.0,,1,3852,2023-11-23 17:29:34.627,
3783,37,2,37,13,136000.0,,1,2887,2023-11-24 11:37:43.677,
3784,37,4,37,9,136000.0,,1,2887,2023-11-24 11:38:33.277,
3785,37,10,37,3,53000.0,,1,2887,2023-11-24 11:39:23.457,
3786,29,10,29,1,100000.0,,1,8620,2023-11-24 16:06:05.787,
3787,41,7,41,14,100000.0,Folders reprint,1,8859,2023-11-24 16:52:42.683,
3788,156,1,156,7,200000.0,,1,8617,2023-11-24 17:00:06.863,
3789,114,14,114,1,40000.0,,1,2755,2023-11-24 19:20:37.783,
3790,157,14,157,8,250000.0,Please process,1,8802,2023-11-24 23:29:55.170,
3791,3,194,174,194,320000.0,,1,2054,2023-11-27 10:42:46.120,
3792,35,194,174,194,102000.0,,1,2054,2023-11-27 10:43:34.400,
3793,15,194,174,194,578000.0,,1,2054,2023-11-27 10:55:16.270,
3794,13,13,13,10,150000.0,,1,2755,2023-11-27 12:05:17.727,
3795,13,13,13,8,55000.0,,1,2755,2023-11-27 12:10:08.763,
3796,2,13,2,14,50000.0,,1,5631,2023-11-27 12:49:27.050,
3797,112,1,112,14,30000.0,,1,5631,2023-11-27 12:51:02.623,
3798,156,1,156,13,110000.0,,1,8617,2023-11-27 15:23:37.513,
3799,156,14,156,13,150000.0,,1,8617,2023-11-27 15:23:52.457,
3800,41,1,104,1,120000.0,Budget transfer for Folder printing relevant GL,1,8859,2023-11-27 15:35:48.557,
3801,2,13,2,3,210000.0,,1,5660,2023-11-27 15:39:31.697,
3802,41,4,113,2,100000.0,Budget transfer for Folder printing different GL,1,8859,2023-11-27 15:53:47.287,
3803,41,4,159,1,100000.0,Budget transfer for Folder printing different GL,1,8859,2023-11-27 15:55:08.620,
3804,156,5,156,6,100000.0,,1,3322,2023-11-27 16:50:40.097,
3805,156,5,156,13,80000.0,,1,3322,2023-11-27 16:52:12.653,
3806,156,14,156,3,180000.0,,1,8617,2023-11-27 17:19:01.480,
3807,113,14,113,1,100000.0,Budget transfer for activity relevant GL,1,8859,2023-11-27 17:35:45.330,
3808,104,14,104,1,150000.0,,1,8859,2023-11-27 17:36:56.360,
3809,159,14,159,1,150000.0,Budget transfer for Folder printing relevant GL,1,8859,2023-11-27 17:38:24.657,
3810,104,14,104,13,200000.0,,1,3322,2023-11-27 17:46:46.957,
3811,13,2,13,1,210000.0,,1,5620,2023-11-27 17:47:13.787,
3812,41,8,41,13,200000.0,,1,3322,2023-11-27 17:47:19.353,
3813,13,2,13,1,10000.0,,1,5620,2023-11-27 17:48:40.757,
3814,64,3,64,8,80000.0,,1,3322,2023-11-27 18:22:59.123,
3815,102,14,102,10,100000.0,,1,3322,2023-11-27 19:07:25.087,
3816,102,3,102,10,300000.0,,1,3322,2023-11-27 19:08:32.850,
3817,2,10,2,13,200000.0,,1,3322,2023-11-28 09:54:52.303,
3818,112,3,112,13,200000.0,,1,3322,2023-11-28 09:55:27.193,
3819,112,3,112,10,200000.0,,1,3322,2023-11-28 09:55:58.373,
3820,28,4,28,6,400000.0,,1,5618,2023-11-28 09:59:59.433,
3821,174,8,174,3,33000.0,,1,7312,2023-11-28 10:13:46.323,
3822,186,1,186,14,100000.0,,1,2887,2023-11-28 10:25:35.770,
3823,34,234,34,3,94000.0,,1,8858,2023-11-28 11:32:08.063,
3824,34,4,34,3,76000.0,,1,8858,2023-11-28 11:32:42.937,
3825,112,13,112,9,150000.0,,1,3322,2023-11-28 11:33:11.647,
3826,35,234,35,3,32000.0,,1,8858,2023-11-28 11:33:28.737,
3827,104,14,104,7,100000.0,,1,8620,2023-11-28 11:56:22.820,
3828,13,9,13,3,100000.0,,1,2755,2023-11-28 12:26:11.317,
3829,186,14,186,7,221000.0,,1,2887,2023-11-28 12:39:06.193,
3830,186,2,186,7,200000.0,,1,2887,2023-11-28 12:39:34.363,
3831,37,234,37,7,100000.0,,1,2887,2023-11-28 12:40:24.527,
3832,37,13,37,7,130000.0,,1,2887,2023-11-28 12:40:49.280,
3833,37,14,37,7,154000.0,,1,2887,2023-11-28 12:41:14.210,
3834,37,1,37,7,68000.0,,1,2887,2023-11-28 12:41:33.520,
3835,37,3,37,7,200000.0,,1,2887,2023-11-28 12:41:54.577,
3836,111,1,111,7,70000.0,Budget transfer for activity relevant GL,1,2718,2023-11-28 13:53:33.040,
3837,111,3,111,7,50000.0,Budget transfer for activity relevant GL,1,2718,2023-11-28 13:57:59.297,
3838,156,14,111,7,400000.0,Team Internal Budget transfer for activity relevant GL,1,2718,2023-11-28 14:04:57.760,
3839,151,13,111,7,350000.0,Internal Team Budget transfer for activity relevant GL,1,2718,2023-11-28 14:06:44.983,
3840,111,7,111,9,30000.0,Budget transfer for activity relevant GL,1,2718,2023-11-28 15:33:13.950,
3841,108,13,108,7,40000.0,,1,812,2023-11-28 15:51:34.543,
3842,108,13,108,7,40000.0,,1,812,2023-11-28 15:54:52.417,
3843,41,4,41,13,425000.0,,1,8620,2023-11-28 16:10:47.020,
3844,111,7,111,13,40000.0,Budget transfer for activity relevant GL,1,2718,2023-11-28 16:32:23.120,
3845,156,7,156,13,20000.0,Budget transfer for activity relevant GL,1,2718,2023-11-28 16:33:57.350,
3846,111,7,111,9,250000.0,Budget transfer for activity relevant GL,1,2718,2023-11-28 16:41:20.730,
3847,53,14,53,9,195160.0,,1,7130,2023-11-28 16:45:31.723,
3848,38,10,38,9,29504.0,,1,7130,2023-11-28 16:46:15.067,
3849,9,7,9,9,200000.0,,1,3322,2023-11-28 17:05:06.620,
3850,38,234,38,9,40000.0,,1,3322,2023-11-28 17:05:48.863,
3851,9,7,9,9,50000.0,,1,3322,2023-11-28 17:07:23.000,
3852,176,3,176,9,150000.0,,1,3322,2023-11-28 17:13:03.827,
3853,115,14,115,10,28000.0,,1,7363,2023-11-28 17:49:51.167,
3854,53,14,53,10,100000.0,,1,7363,2023-11-28 17:51:08.583,
3855,24,14,24,9,200000.0,,1,1912,2023-11-28 18:10:24.030,
3856,153,7,153,9,100000.0,,1,1912,2023-11-28 18:10:44.097,
3857,53,14,53,10,100000.0,,1,7363,2023-11-28 18:19:48.863,
3858,158,3,158,9,200000.0,,1,3322,2023-11-28 18:29:47.077,
3859,153,14,153,7,80000.0,,1,7413,2023-11-28 18:34:15.863,
3860,49,7,49,3,100000.0,,1,1912,2023-11-28 18:44:10.667,
3861,174,194,174,7,700000.0,,1,7312,2023-11-28 19:01:12.933,
3862,64,8,64,7,50000.0,,1,2887,2023-11-29 01:02:15.527,
3863,64,1,64,7,47000.0,,1,2887,2023-11-29 01:04:27.950,
3864,37,9,37,7,270000.0,,1,2887,2023-11-29 01:06:09.583,
3865,186,2,186,7,50000.0,,1,2887,2023-11-29 01:11:49.227,
3866,13,2,13,7,310000.0,,1,2755,2023-11-29 09:49:53.190,
3867,13,9,13,7,200000.0,,1,2755,2023-11-29 09:51:03.827,
3868,13,9,13,7,100000.0,,1,2755,2023-11-29 09:56:42.343,
3869,49,7,49,9,200000.0,,1,1912,2023-11-29 10:23:35.833,
3870,158,14,158,9,226000.0,budget movement request due to negative balance,1,1196,2023-11-29 12:24:01.250,
3871,38,9,38,3,40060.0,,1,7130,2023-11-29 13:40:01.583,
3872,38,10,38,3,10266.0,,1,7130,2023-11-29 13:41:20.407,
3873,22,9,22,7,800000.0,,1,3322,2023-11-29 14:14:37.110,
3874,22,3,22,7,200000.0,,1,3322,2023-11-29 14:15:08.080,
3875,22,14,22,7,200000.0,,1,3322,2023-11-29 14:16:24.007,
3876,159,10,159,7,395000.0,,1,8620,2023-11-29 15:40:03.310,
3877,159,1,159,7,50000.0,,1,8620,2023-11-29 15:40:42.167,
3878,159,4,159,7,72000.0,,1,8620,2023-11-29 15:40:59.617,
3879,158,13,158,8,100000.0,budget movement request due to negative balance,1,1196,2023-11-29 15:41:00.603,
3880,49,14,49,7,100000.0,,1,1912,2023-11-29 16:57:43.820,
3881,16,7,16,9,435000.0,,1,1976,2023-11-29 16:57:46.407,
3882,24,14,24,7,100000.0,,1,1912,2023-11-29 16:57:59.580,
3883,24,14,24,7,100000.0,,1,1912,2023-11-29 16:58:00.753,
3884,146,9,146,7,300000.0,,1,2135,2023-11-29 17:04:15.060,
3885,2,13,2,3,49000.0,,1,5660,2023-11-29 17:50:46.300,
3886,55,14,55,10,200000.0,,1,3322,2023-11-29 18:10:52.943,
3887,3,2,3,1,27405.0,,1,5620,2023-11-30 09:46:06.293,
3888,3,14,3,1,49721.0,,1,5620,2023-11-30 09:46:41.660,
3889,3,8,3,1,115000.0,,1,5620,2023-11-30 09:47:51.807,
3890,22,4,22,7,200000.0,,1,3322,2023-11-30 10:29:03.177,
3891,22,1,22,7,200000.0,,1,3322,2023-11-30 10:29:15.943,
3892,29,4,29,1,200000.0,,1,8620,2023-11-30 10:41:01.447,
3893,2,13,2,6,43000.0,,1,5660,2023-11-30 11:18:27.703,
3894,92,14,92,6,57000.0,,1,5660,2023-11-30 11:19:38.260,
3895,92,14,92,6,31000.0,,1,5660,2023-11-30 11:22:05.837,
3896,92,9,92,6,10000.0,,1,5660,2023-11-30 11:22:19.060,
3897,2,10,2,6,60000.0,,1,5660,2023-11-30 11:30:32.743,
3898,158,4,158,8,200000.0,budget movement request due to negative balance,1,1196,2023-11-30 11:55:09.033,
3899,111,3,111,13,90000.0,Budget transfer for activity relevant GL,1,2718,2023-11-30 12:14:14.093,
3900,151,14,151,13,200000.0,Budget transfer for activity relevant GL,1,2718,2023-11-30 12:14:46.743,
3901,174,194,13,194,442000.0,,1,7312,2023-11-30 12:44:13.487,
3902,151,14,151,4,50000.0,Budget transfer for activity relevant GL,1,2718,2023-11-30 14:52:27.647,
3903,146,9,146,7,100000.0,,1,2887,2023-11-30 15:15:30.943,
3904,28,1,28,7,626047.0,,1,5618,2023-11-30 15:17:26.953,
3905,28,10,28,7,456000.0,,1,5618,2023-11-30 15:21:39.123,
3906,146,9,146,7,250000.0,,1,3322,2023-11-30 15:58:54.043,
3907,22,14,22,9,50000.0,,1,3322,2023-11-30 16:36:25.210,
3908,22,234,22,9,50000.0,,1,3322,2023-11-30 16:36:59.327,
3909,13,10,13,7,50000.0,,1,2755,2023-11-30 18:10:44.403,
3910,13,10,13,7,3000.0,,1,2755,2023-11-30 18:24:39.233,
3911,13,3,13,7,40000.0,,1,2755,2023-11-30 18:38:53.337,
3912,3,234,3,14,50000.0,,1,2755,2023-11-30 18:42:37.477,
3913,13,7,13,14,50000.0,,1,2755,2023-11-30 18:45:12.857,
3914,191,9,191,13,300000.0,,1,2755,2023-11-30 19:18:38.950,
3915,191,9,191,13,100000.0,,1,2755,2023-11-30 19:20:16.043,
3916,191,9,191,1,7000.0,,1,2755,2023-11-30 19:23:28.640,
3917,13,14,13,7,50000.0,,1,2755,2023-11-30 21:07:04.723,
3918,13,7,13,3,50000.0,,1,2755,2023-11-30 21:08:02.430,
3919,22,7,22,13,100000.0,,1,3322,2023-12-01 09:52:20.037,
3920,22,5,22,13,100000.0,,1,3322,2023-12-01 09:52:31.413,
3921,47,14,47,3,5000.0,,1,5660,2023-12-01 11:03:36.250,
3922,61,7,61,13,500000.0,,1,3900,2023-12-01 11:29:25.343,
3923,61,7,61,10,300000.0,,1,3900,2023-12-01 11:32:38.083,
3924,112,4,112,7,230000.0,,1,5631,2023-12-01 16:22:40.013,
3925,112,13,112,7,460000.0,,1,5631,2023-12-01 16:24:32.137,
3926,158,13,158,7,35000.0,Please Process,1,8802,2023-12-01 16:28:12.893,
3927,158,10,158,7,200000.0,budget movement request due to negative balance,1,1196,2023-12-01 17:39:45.760,
3928,104,234,104,7,180000.0,,1,8620,2023-12-01 17:42:20.920,
3929,104,4,104,7,200000.0,,1,8620,2023-12-01 17:42:38.130,
3930,151,14,151,7,500000.0,,1,5627,2023-12-02 13:31:35.140,
3931,65,234,65,13,250000.0,,1,3322,2023-12-04 09:50:11.080,
3932,130,14,130,13,250000.0,,1,3322,2023-12-04 09:50:42.723,
3933,159,4,159,13,36000.0,,1,3322,2023-12-04 09:52:13.300,
3934,41,14,41,13,200000.0,,1,3322,2023-12-04 09:52:42.123,
3935,156,4,156,7,500000.0,Budget transfer for activity relevant GL,1,2718,2023-12-04 10:00:56.593,
3936,151,3,111,7,300000.0,Budget transfer for activity relevant GL,1,2718,2023-12-04 11:05:04.403,
3937,151,7,111,7,200000.0,Budget transfer for activity relevant GL,1,2718,2023-12-04 11:05:27.163,
3938,142,10,142,14,739375.0,,1,7411,2023-12-04 14:08:57.583,
3939,164,1,164,14,250000.0,,1,812,2023-12-04 14:11:11.793,
3940,108,1,108,8,33000.0,,1,812,2023-12-04 18:24:58.160,
3941,102,13,102,3,700000.0,,1,3852,2023-12-05 10:45:08.483,
3942,47,10,47,3,15000.0,,1,5660,2023-12-05 10:53:08.370,
3943,156,14,156,7,200000.0,,1,8617,2023-12-05 11:08:25.520,
3944,156,10,156,3,200000.0,,1,8617,2023-12-05 11:09:29.450,
3945,156,14,156,3,200000.0,,1,8617,2023-12-05 11:09:44.597,
3946,156,10,156,7,200000.0,,1,8617,2023-12-05 11:12:03.727,
3947,13,2,13,13,150000.0,,1,2755,2023-12-05 11:19:08.933,
3948,49,14,49,3,100000.0,,1,1912,2023-12-05 11:26:17.743,
3949,41,8,41,7,50000.0,,1,3322,2023-12-05 12:25:44.443,
3950,112,10,112,13,100000.0,,1,3322,2023-12-05 12:34:37.037,
3951,131,3,131,13,30000.0,,1,2338,2023-12-05 15:17:02.097,
3952,51,7,51,10,45000.0,,1,3322,2023-12-05 16:11:46.217,
3953,11,14,11,13,2000000.0,,1,7308,2023-12-05 16:38:24.693,
3954,52,14,52,10,100000.0,,1,3322,2023-12-05 16:58:15.123,
3955,11,14,215,9,40000.0,,1,7308,2023-12-05 17:22:06.237,
3956,11,14,215,9,40000.0,,1,7308,2023-12-05 17:23:24.720,
3957,215,7,215,9,50000.0,,1,3322,2023-12-05 17:25:31.930,
3958,20,14,20,9,90000.0,,1,3322,2023-12-05 17:29:31.120,
3959,22,14,22,7,340000.0,,1,3322,2023-12-05 17:34:14.053,
3960,22,5,22,7,120000.0,,1,3322,2023-12-05 17:35:10.320,
3961,47,10,47,10,38000.0,,1,5660,2023-12-05 17:39:58.320,
3962,47,10,47,3,40000.0,,1,5660,2023-12-05 18:07:35.630,
3963,158,10,65,7,300000.0,budget movement request due to negative balance,1,1196,2023-12-05 18:32:12.957,
3964,156,1,156,13,75000.0,,1,8617,2023-12-05 23:19:55.053,
3965,156,6,156,13,20000.0,,1,8617,2023-12-05 23:20:41.983,
3966,156,3,156,13,100000.0,,1,8617,2023-12-05 23:20:59.353,
3967,156,7,156,13,100000.0,,1,8617,2023-12-05 23:21:41.860,
3968,156,10,156,13,62000.0,,1,8617,2023-12-05 23:23:37.967,
3969,61,7,61,13,200000.0,,1,3900,2023-12-06 12:29:08.367,
3970,13,2,13,1,150000.0,,1,2755,2023-12-06 13:02:47.337,
3971,13,2,13,1,100000.0,,1,2755,2023-12-06 13:06:23.243,
3972,41,14,41,3,42000.0,,1,8620,2023-12-06 14:04:37.913,
3973,111,7,111,3,10000.0,,1,3322,2023-12-06 14:06:40.397,
3974,151,13,151,3,10000.0,,1,3322,2023-12-06 14:07:14.200,
3975,158,10,158,3,20000.0,,1,3322,2023-12-06 14:07:48.433,
3976,111,3,111,7,10000.0,,1,3322,2023-12-06 14:12:18.437,
3977,41,3,41,7,42000.0,,1,3322,2023-12-06 14:12:33.480,
3978,151,3,151,7,6000.0,,1,3322,2023-12-06 14:12:55.937,
3979,158,13,158,7,20000.0,,1,3322,2023-12-06 14:13:28.723,
3980,156,13,156,7,38000.0,Budget transfer for activity relevant GL,1,2718,2023-12-06 16:57:13.100,
3981,24,14,24,7,800000.0,,1,7413,2023-12-06 17:08:03.333,
3982,41,14,41,7,100000.0,Same product GL head budget transfer,1,8859,2023-12-06 17:46:57.717,
3983,49,14,49,9,100000.0,,1,1912,2023-12-06 17:54:53.403,
3984,11,14,11,8,150000.0,,1,3322,2023-12-06 18:39:43.187,
3985,151,10,111,7,300000.0,Budget transfer for activity relevant GL,1,2718,2023-12-07 11:10:03.187,
3986,24,14,24,9,100000.0,,1,1912,2023-12-07 11:24:14.580,
3987,13,234,13,7,334000.0,,1,5620,2023-12-07 11:31:13.317,
3988,13,13,13,7,100000.0,,1,5620,2023-12-07 11:32:06.270,
3989,103,14,103,9,111000.0,,1,3322,2023-12-07 14:48:06.170,
3990,103,14,103,9,200000.0,,1,3322,2023-12-07 14:49:31.447,
3991,151,10,151,9,40000.0,Budget transfer for activity relevant GL,1,2718,2023-12-07 18:03:16.363,
3992,53,14,53,13,200000.0,,1,3322,2023-12-07 18:11:51.890,
3993,186,6,186,7,4800.0,,1,2135,2023-12-08 09:23:14.870,
3994,186,4,186,7,11000.0,,1,2135,2023-12-08 09:27:03.537,
3995,186,13,186,7,34333.0,,1,2135,2023-12-08 09:27:56.500,
3996,186,234,186,7,39590.0,,1,2135,2023-12-08 09:28:50.233,
3997,146,4,186,7,140738.0,,1,2135,2023-12-08 09:33:29.983,
3998,2,14,2,3,17000.0,,1,5660,2023-12-08 09:39:12.073,
3999,2,14,2,3,8000.0,,1,5660,2023-12-08 09:41:24.093,
4000,146,1,186,7,190276.0,,1,2135,2023-12-08 09:42:03.357,
4001,49,14,49,7,100000.0,,1,1912,2023-12-08 11:03:20.987,
4002,151,10,156,7,200000.0,,1,8617,2023-12-08 11:19:21.537,
4003,151,14,156,7,124000.0,,1,8617,2023-12-08 11:19:50.233,
4004,151,13,156,7,120000.0,,1,8617,2023-12-08 11:20:50.137,
4005,164,1,164,3,150000.0,,1,812,2023-12-08 12:03:08.657,
4006,164,1,164,3,10000.0,,1,812,2023-12-08 12:03:54.043,
4007,164,15,164,14,242764.0,,1,812,2023-12-08 12:08:44.943,
4008,164,1,164,14,46483.0,,1,812,2023-12-08 12:09:42.187,
4009,164,2,164,14,142573.0,,1,812,2023-12-08 12:10:27.250,
4010,49,7,49,3,100000.0,,1,1912,2023-12-08 12:28:14.853,
4011,153,14,153,10,50000.0,,1,7413,2023-12-08 15:11:19.240,
4012,153,14,153,9,50000.0,,1,7413,2023-12-08 15:12:28.850,
4013,16,234,16,7,418905.0,,1,546,2023-12-08 15:19:21.697,
4014,16,14,16,7,321498.0,,1,546,2023-12-08 15:20:06.250,
4015,16,8,16,7,205986.0,,1,546,2023-12-08 15:21:03.493,
4016,16,3,16,7,410945.0,,1,546,2023-12-08 15:22:15.050,
4017,16,7,51,7,1250000.0,,1,546,2023-12-08 15:24:48.363,
4018,61,10,61,13,100000.0,,1,3900,2023-12-08 15:53:58.690,
4019,61,7,61,13,200000.0,,1,3900,2023-12-08 15:54:11.727,
4020,151,2,151,13,200000.0,,1,3322,2023-12-08 16:15:59.297,
4021,156,7,156,13,200000.0,,1,3322,2023-12-08 16:18:02.823,
4022,181,2,181,1,63000.0,,1,3900,2023-12-08 16:26:20.043,
4023,51,7,51,13,300000.0,,1,546,2023-12-08 16:41:33.553,
4024,164,14,164,10,200000.0,,1,3322,2023-12-08 17:00:56.970,
4025,151,13,111,7,200000.0,Budget transfer for activity relevant GL,1,2718,2023-12-08 17:01:52.637,
4026,61,7,61,10,20000.0,,1,3900,2023-12-08 17:02:04.247,
4027,181,9,181,10,50000.0,,1,3900,2023-12-08 17:02:40.070,
4028,151,4,151,7,34000.0,Budget transfer for activity relevant GL,1,2718,2023-12-08 17:05:04.823,
4029,151,2,151,7,200000.0,Budget transfer for activity relevant GL,1,2718,2023-12-08 17:07:17.993,
4030,16,10,16,9,200000.0,,1,546,2023-12-08 17:20:42.070,
4031,181,9,181,7,50000.0,,1,3900,2023-12-08 17:26:06.943,
4032,164,14,164,9,150000.0,,1,3322,2023-12-08 17:31:32.383,
4033,19,14,19,13,300000.0,,1,3322,2023-12-08 17:36:45.787,
4034,19,14,19,13,20000.0,,1,3322,2023-12-08 17:38:04.490,
4035,164,14,164,13,200000.0,,1,3322,2023-12-08 17:39:37.597,
4036,151,2,151,7,90000.0,Budget transfer for activity relevant GL,1,2718,2023-12-08 18:12:01.170,
4037,11,14,11,13,250000.0,,1,3322,2023-12-08 18:14:58.557,
4038,11,13,11,10,200000.0,,1,3322,2023-12-08 18:15:52.363,
4039,49,14,49,7,250000.0,,1,7413,2023-12-08 18:17:30.727,
4040,52,14,52,8,300000.0,,1,3322,2023-12-08 18:21:08.897,
4041,3,2,3,3,97000.0,,1,2755,2023-12-08 18:32:19.440,
4042,3,14,3,3,50000.0,,1,2755,2023-12-08 18:33:02.993,
4043,3,9,3,3,44000.0,,1,2755,2023-12-08 18:33:52.867,
4044,13,7,13,3,105000.0,,1,2755,2023-12-08 18:35:53.307,
